pic_name,bool_value,bool_gme,bool_gamestop,bool_investing,value_screenshot
b74oczi7tdf61,False,False,False,True,110.0
17uxc500avy51,True,False,False,False,2015.0
jglp27t8o2e61,False,False,True,False,468.0
4jmitp09ku361,False,False,False,True,55037.0
0pttm8wejxc61,True,False,False,False,24476.0
layig4kacaf61,False,True,False,False,102.0
06zlvbtgf0261,True,True,True,False,490.0
wFr7oRJ,True,True,False,False,76424.0
sop0tmlyh3e61,True,False,False,False,2017.0
osxhcv505ld61,True,False,False,False,21372525.0
hchrjki27cf61,False,True,True,False,187.0
6jubnl8zb3f61,False,True,True,False,120.0
sp6jnukv3ae61,True,True,False,False,7776.0
1xsj7exx65f61,True,True,False,False,313.0
504zsz3sywd61,False,True,True,False,1240.0
zckyftq5m8f61,True,True,False,False,442.0
nnbdo7oldu161,True,False,False,False,1578.0
82polooanae61,False,True,True,False,413.0
1taufbwp43f61,True,True,False,False,352.0
792o5u505wd61,True,False,False,False,5028.0
j3nsjk0o0ce61,False,False,True,False,1808.0
uex2w32xg7f61,True,True,False,False,3353.0
3m8h06c6lze61,False,True,True,False,200.0
1f8kfuvko3e61,True,True,False,False,10615.0
rofmmq1zw6e61,False,False,False,True,635.0
wk0gfhjvi4f61,False,True,True,False,286.0
csnuz30dcxe61,True,False,False,False,3936.0
kkovehmr94f61,True,True,False,False,14010.0
6o3nwvqqv5f61,True,True,True,False,19658.0
786go8xp6xd61,True,True,False,False,3613.0
2q0vhp9f62f61,False,False,True,False,76824.0
8c6slszkah261,True,False,False,False,3500.0
ad9kaab23ye61,False,False,False,True,110896.0
kn0kqk5ez2e61,False,False,True,False,347.0
echdijodkve61,False,True,True,False,315.0
jwzmailw8cb61,False,False,False,True,19167.0
hdjnimar02e61,False,False,True,False,420.0
gpzfa16rzwd61,True,True,False,False,1260.0
y62y2qdj1s561,False,False,False,True,6660.0
o0vr5gf8x4b61,True,False,False,False,3566.0
wqs63fbhraf61,False,True,True,False,4980.0
2weardo85se61,True,True,False,False,1085.0
p6ac726pxdc61,False,False,False,True,1221.0
5em76bacxs161,False,False,False,True,41391.0
cdt8hfm5tbc61,True,False,False,False,24002.0
1877bo1u3id61,True,True,False,False,136.0
nxyyg5wg84f61,False,False,False,True,41128.0
ssm7vuqcoxd61,True,True,True,False,5253.0
nq2nkkz6nxc61,False,False,False,True,8019.0
veh5crp703f61,True,True,False,False,348.0
ctejmtnfvb961,True,False,False,False,3727.0
dd6fmmm4a3e61,False,True,False,False,403.0
a9nYQKT,False,True,True,False,69420.0
e7dhi2kwkjd61,True,True,True,False,66788.0
pv1jyxex5df61,True,False,False,False,1643.0
hihsucs,False,True,True,False,154.0
qvv3je3ztze61,True,False,False,False,8323.0
5qs05i6vho261,True,False,False,False,4250.0
kqwubxy033d61,True,False,False,False,1945.0
9b0eozegowd61,True,False,False,False,3003.0
c0m6p9luxve61,True,True,False,False,379.0
jotzub0ktxe61,True,True,True,False,861.0
dujv4swypve61,True,True,True,False,325.0
7whiuynfm3e61,True,False,False,False,5082.0
i42t1e0xi0c61,True,False,False,False,1557.0
nqo16dc9eif61,True,True,False,False,38744.0
aktjr3hu5ce61,False,False,False,True,366.0
no84ivdbq3e61,False,True,True,False,196.0
t0trckrd4ze61,False,True,True,False,207158.0
q1p311wwyre61,True,True,False,False,4607.0
muwujduz0xe61,True,False,True,False,226.0
h276ibqn9we61,True,False,False,False,9756.0
ndg6d1eh1dc61,True,True,False,False,775.0
bc5mvbjcr4f61,True,False,False,False,1119.0
lbuaefesg3e61,False,True,True,False,299.0
bz4fruz3ptb61,False,False,False,True,9446.0
fhiwcjwrb3e61,False,True,False,False,9805.0
r9mt926r14f61,False,True,False,False,14768.0
yjf6pbesdye61,True,True,True,False,1377.0
4bs68vzoc6f61,True,True,True,False,900.0
efm8h1mdhke61,True,False,False,False,5174.0
s89854oom6f61,True,True,False,False,5945.0
dwxwxn1x73e61,False,True,True,False,420.0
x6d7c84zdwd61,True,True,False,False,1383.0
9r841t3e12f61,False,False,True,False,328.0
ut5qb1yqwwd61,True,True,False,False,55428.0
hu7wzezf25e61,False,False,True,True,17971.0
xsutrSw,True,False,False,False,62350.0
srsnt7nnhve61,False,True,True,False,142069.0
ABWKOpK,False,True,False,True,27908.0
2dhfv5g8y2f61,False,True,True,False,123.0
mos0c9gkl4e61,False,True,True,False,227.0
yecec6bv52e61,False,True,True,False,424.0
9vs9fvnfs3d61,False,False,False,True,17528.0
9bmnt5vci0661,False,False,False,True,34526.0
cma8xoazl3e61,False,True,True,False,597.0
3gw03hhdice61,True,False,False,False,130165.0
nx7b3xj9owe61,True,True,False,False,5525.0
axx712xp5wd61,True,True,False,False,1996.0
xao5ab4urwd61,True,False,False,False,2850.0
fsx8j98o93f61,True,True,True,False,300.0
zy31vylr72e61,False,True,True,False,440.0
hfgr56fbc1a61,False,False,False,True,390926.0
KxCaC1R,True,False,False,False,22756.0
rSEMScN,False,True,False,False,8309.0
m0eepsch2ye61,True,False,False,False,944.0
wa1xob9ddwd61,False,False,False,True,4408.0
qbramh2bbwd61,True,False,False,False,17102.0
sz2smdareuw51,True,False,False,False,135547.0
3pr652z2pbe61,False,True,False,False,115.0
xjatcfjendf61,False,True,False,True,8515.0
fs38frn2uve61,True,True,True,False,1014.0
q5bu1md90ae61,False,True,False,True,823.0
5S9oF8W,True,False,False,False,5957.0
bpb750arfwe61,False,True,False,False,271.0
rjowqw3dyze61,True,True,True,False,12562.0
xvruvf2ur2e61,False,True,True,False,420.0
pp0j796s6xy51,False,False,False,True,482.0
z2qs77fxvse61,True,False,False,False,5620.0
lby6985s73e61,False,True,True,False,420.0
93zy331ardd61,True,False,False,False,216802.0
4db0yi7z73e61,False,False,True,False,420.0
uff52macxae61,False,True,False,False,332.0
imlhin1v0ic61,True,False,False,False,403.0
6mtlzxbwgye61,True,True,True,False,225.0
44oj168voxd61,True,False,False,False,40415.0
vpjt6j2pzcc61,True,False,False,False,1550.0
brvtv7fku6e61,False,True,True,False,200.0
po8vnem373f61,True,False,False,False,2181.0
bEuGxJw,False,False,False,True,23956.0
10gl9e0mbpw51,False,False,False,True,97683.0
4xnca5ot24e61,True,False,False,False,4866.0
5exta15ahye61,True,False,False,False,5758.0
yy6m91m232f61,True,True,False,False,100850.0
pyv39mmjp4f61,True,True,False,False,3267.0
1kvhzk04dae61,False,False,False,True,192.0
yl92gxtccwe61,True,False,False,False,1045.0
f7ptwvbblwe61,True,False,False,False,2745.0
o0qxysx7a5e61,False,True,True,False,269.0
xw7l8egjvte61,False,True,False,False,10000.0
lg6f6kxwh3f61,False,True,False,False,1108982.0
bm2p2dw52ee61,False,True,True,False,325.0
sfqvryfpam661,False,False,False,True,176.0
0ncfx906h2e61,False,True,True,False,4600.0
d538cbp00me61,False,True,True,False,15000.0
r9uqrittx2e61,False,True,True,False,369.0
wdGUcha,True,True,False,False,500.0
gvz2wy26an561,True,False,False,False,198.0
HpY3FVp,True,True,False,False,334.0
i2t0hqvxmxe61,False,False,True,False,4865.0
yz8ksupw73e61,False,True,True,False,420.0
8poysoxsdwe61,True,True,True,False,5336.0
hZrLcj4,True,False,False,False,3851.0
ENMeRlU,True,False,False,False,62130.0
d6ab8lhr9id61,False,False,False,True,762.0
jxnh9cmfx1f61,True,False,False,False,663.0
yn4vzfdshxe61,True,False,False,False,7408.0
g4km9avbmhd61,True,False,False,False,782.0
tba8r6hpq3f61,True,False,False,False,3243.0
zs56jvmmfcb61,False,True,False,False,490.0
cr8o60nquk761,False,False,False,True,30002.0
ecl46wvd90f61,True,True,False,False,758.0
33uecunr4pd61,False,True,True,False,115.0
c777wsl23ue61,False,False,False,True,1035.0
8j6csol68cy51,False,False,False,True,1543.0
6ysrt5nrakb61,True,False,False,False,14420.0
2z3dccca5ye61,False,True,False,False,39876.0
5vFUvuG,False,True,True,False,500.0
n2f5uykloce61,True,True,False,False,373.0
opsjwserk3f61,True,True,True,False,1390.0
jjtmnztbhjf61,True,True,True,False,2480.0
sb1p45kotbf61,False,False,False,True,10734.0
Fkezzue,False,False,False,True,118852.0
fooo2ct845f61,False,False,False,True,190.0
e3gil5onjt261,False,False,False,True,367.0
r7owc4fnz7361,True,False,False,False,62430.0
ubbq939umm161,False,False,False,True,6454.0
o45mhw4mdxe61,False,True,False,False,464.0
l0k5cj48y3f61,True,True,False,False,1887.0
p1do82zkwg261,True,False,False,False,2144.0
ismcsezlk4f61,True,True,False,False,585.0
l0szs9f233f61,False,True,False,False,104000.0
npqa71nycae61,True,False,False,False,283.0
09lmemklowd61,True,False,False,False,2590.0
fog8471f83f61,True,True,True,False,1343.0
rb50obp1kae61,False,True,True,False,413.0
9f6nd2wwipy51,False,True,True,False,4477.0
zo6ft4ui5te61,True,False,False,False,300.0
AOYRiUr,False,True,False,False,1492.0
suc02ngc53f61,True,True,True,False,115.0
h5oad677a7e61,True,False,False,False,100100.0
isffluzmnbf61,True,False,False,False,236540.0
r3817cnrc4e61,True,True,True,False,622.0
pdem097udae61,True,True,False,False,15933.0
gmt5cg7vjbf61,False,True,False,False,196.0
itdfzp5c37f61,True,True,True,False,150.0
svwq0liu33f61,False,True,True,False,112.0
9867fny0g4b61,True,False,False,False,5049.0
y6rypgibp2f61,False,False,True,False,304.0
6qe62mwuq4f61,False,True,False,True,5202.0
66kwot06zse61,True,True,False,False,31201.0
82j1770vcqe61,True,True,False,False,1312.0
8qt5r7fdu2f61,False,True,True,False,17010.0
0gr22alw5ne61,False,True,False,False,22490.0
fvbknmsm73f61,True,True,False,False,4539.0
v2bpd4zouve61,False,False,False,True,22224.0
ycbuqwottfd61,False,False,False,True,174.0
yi0i3p7vb3f61,True,True,False,False,134.0
5sdsekse9xc61,True,True,True,False,22647.0
lw7zik4fm6a61,False,False,False,True,1926.0
njqr7h5s1zd61,True,False,False,False,122224.0
aiikw84zelb61,True,False,False,False,4364.0
PZahXPp,True,True,True,False,185.0
r8lh7deir2e61,True,False,False,False,458.0
jrxsyb4hsbf61,True,True,True,False,20000.0
Iwekmy3,False,True,True,False,8103.0
qn4fcelf8ob61,True,False,False,False,3631.0
r9n7sxov3we61,True,False,False,False,126030.0
0my73yy3que61,False,False,True,False,325.0
kyze35mtkt161,True,False,False,False,2175.0
l7or7uxnfif61,True,False,False,False,730.0
14xn1b6sjve61,False,True,True,False,310.0
709ep70hq4f61,True,True,False,False,9303.0
ka3v5chx83f61,True,True,False,False,9964.0
d9vf7vzep1061,False,False,False,True,63122.0
69uvhmw412e61,False,True,True,False,420.0
4srzj0jfj8f61,False,True,True,False,17744.0
fztdpynjs8861,True,False,False,False,52750.0
bosmam4a7xe61,True,False,True,False,240.0
uk80o0rstve61,False,True,True,False,325.0
25f04qy3zs661,True,True,False,False,3405396.0
yfftdelqn7061,True,False,False,False,55518.0
0z27yvpc7xe61,False,True,True,False,727.0
amyrj9o6d3e61,False,True,True,False,384.0
jjnmf04ts1f61,True,False,False,False,19950.0
iymya5yl8bf61,False,True,True,False,7204.0
ji0xfcvnkxe61,True,True,False,False,446.0
8cbao0t0cae61,False,True,True,False,350.0
c7khhdydu7461,False,True,False,True,30663.0
r87jya0efxe61,False,True,True,False,233.0
ahn02zmoxve61,False,True,True,False,213.0
2z7jf2lqq2e61,False,False,True,False,442.0
bs6hgs7qg3f61,True,True,True,False,33582.0
7l8l9gz9t2f61,False,True,True,False,32105.0
9e9rrrieg4f61,False,False,False,True,4093.0
wcxxlevap8e61,False,False,True,False,420.0
szy0nvdys0d61,True,False,False,False,1067938.0
25x7nufw42e61,False,True,True,False,420.0
4woelsasv2f61,False,True,False,False,175.0
ts843826bwc61,True,True,False,False,688.0
c4q2q4x80me61,False,True,False,False,3750.0
5r4v78ox9xe61,False,True,True,False,832.0
zs66wb2zxzd61,True,False,False,False,1094.0
ik9jv0xk1sa61,True,False,False,False,2409.0
17pi1wkuhxd61,False,True,True,False,298.0
5beye52am3f61,False,True,True,False,137.0
isza7bhhjya61,True,False,False,False,39692.0
1hbfl9vwp6b61,False,False,False,True,1765.0
389ini8bocf61,False,True,True,False,5952.0
r39fim8v1id61,True,True,True,False,149.0
519ihp7rdwe61,False,False,True,False,8280.0
n8w3q022vwd61,True,False,False,False,456.0
h6mpuj3ez6f61,False,True,True,False,1950.0
5c54k1wfzcf61,False,False,False,True,65653.0
zya829bmg2f61,False,True,False,False,143.0
w559y087r4f61,True,False,False,False,2610.0
iggdn6vy45f61,False,True,False,False,792.0
4h7nmvmg43f61,False,True,True,False,106.0
9f95q7t2mwd61,True,False,False,False,273420.0
1B5qWoG,True,True,False,False,500250.0
0urt1p5313f61,True,False,False,False,1389.0
sxjWThe,False,False,False,True,39715.0
1hcdrui683e61,False,True,True,False,351.0
iqqif2eyv3f61,True,True,True,False,239.0
xb989nvd99161,False,False,False,True,687.0
mqy33c11r3e61,False,True,True,False,1024.0
l3ik0vypv5f61,True,True,False,False,1788.0
4lgmfe2yvj861,False,False,False,True,2480.0
r0bq1uh705e61,False,True,True,False,228.0
c1po47crxxe61,True,True,True,False,8775.0
uh1doizeobc61,True,True,False,False,2099.0
kal2zh4xj3d61,True,False,True,False,13535.0
3v4e73djr6e61,False,True,False,False,15000000.0
awxt07fanmb61,True,True,False,False,13500.0
el53pjwzng661,False,False,False,True,5398.0
dffn6sgwo3f61,True,False,False,False,134095.0
h59tg57kp2e61,False,True,True,False,448.0
13m7rpynkm261,True,True,True,False,570.0
3e9g7isfxff61,False,True,False,False,350.0
otiz6ek219361,True,False,False,False,1225.0
3zymf5cnq5f61,False,True,True,False,25000.0
eq3tix1onye61,True,True,False,False,323755.0
9u55vg3ik4f61,True,False,False,False,777.0
namork7dgxe61,False,False,True,False,230.0
z23cwhnbcd461,False,False,False,True,771.0
pyhiupjeqbe61,False,True,False,False,278.0
06hue3g9bhe61,False,False,False,True,63190.0
r342434azve61,False,True,False,False,276.0
h52olmoqs2f61,False,True,True,False,363200.0
txl5bhlyjcf61,True,True,False,False,836.0
o130x3k5u2e61,False,True,False,False,449.0
a87b89dhree61,True,True,True,False,405161.0
qjcqmvc76id61,True,False,False,False,435.0
ec1abq8vu3d61,False,False,False,True,15634.0
xq74kzhkdce61,True,True,True,False,16250.0
6doljjeszid61,False,False,False,True,56049.0
wheim3x4zxe61,True,False,False,False,34280.0
ky42bb1yi2f61,False,True,True,False,100000.0
qs74wq9ogif61,True,False,False,False,6582.0
kwerbbrimae61,True,False,False,False,389.0
ELtJbkC,True,False,False,False,10800.0
ctzf4mrbl8e61,False,True,True,True,400.0
pzaf89ebag161,True,False,False,False,124743.0
9iiu42g26bc61,False,False,False,True,5414.0
0gwzb7jjhre61,True,True,False,False,312.0
phhpx80scjd61,True,False,False,False,3240.0
tefeoh5ssoe61,True,True,True,False,62800.0
cwmm490hfae61,False,True,False,True,857.0
pftxl45a8fe61,False,True,False,False,272309.0
cert4czev3f61,False,True,True,False,950.0
q2djbfr2zy561,True,True,False,False,1409092.0
lvvun03ta2961,False,False,False,True,12859.0
2rkio23ocid61,False,True,False,False,167120.0
7h2updbv0ae61,False,True,True,False,19360.0
8nis44r536b61,True,True,False,False,8725.0
7l1mz2o3whf61,True,False,False,False,2017.0
zno1r2tnw3e61,True,True,True,False,663.0
s3g3b3hadde61,True,True,True,False,163236.0
p1ty0h6bswd61,False,False,False,True,47706.0
k6jocw8klee61,False,False,False,True,66370.0
otg2c0jzad561,False,False,False,True,773.0
dywyv4gs73e61,False,False,True,False,420.0
hx7uw2jpjxe61,True,False,False,False,13220.0
qb8ofki17we61,False,True,False,False,4997.0
xtyg8dt0oae61,False,True,True,False,3080.0
27xehw7egcf61,False,True,False,True,8634.0
bgttomqjrby51,False,False,False,True,8166.0
6pty5wl0s0d61,True,False,False,False,1067938.0
u613d6m3soe61,False,True,False,False,10000.0
epc85d2avef61,True,False,False,True,4582.0
nu2yqz39d4f61,True,False,False,False,1568.0
lwjs51k9ewd61,True,True,False,False,32551.0
uy8f95umthf61,True,True,False,False,672.0
8o43md0av4e61,True,False,False,True,483.0
2cj8auqa9ce61,True,True,False,False,325.0
4xkooy6w55761,False,False,False,True,4553.0
jzns6kyjux061,False,False,False,True,68829.0
px1g354573f61,True,True,False,False,3056.0
8kx7xbqlo7e61,False,True,False,False,1000.0
Bh078Ny,False,False,False,True,10946.0
0i6qkdq9ycd61,True,False,False,False,26684.0
ekecm8fg63e61,False,True,True,False,388.0
ydqfdr76q2e61,False,True,True,False,450.0
h72tkenh74f61,False,True,False,False,105.0
6bn2qg9ny7e61,False,True,False,False,60000.0
3ubndlv8exe61,True,True,False,False,471.0
umxkf4tltwd61,True,False,False,False,4968.0
pd4tv0sdwye61,False,True,False,False,5000.0
s3f3bv5pj3e61,False,True,False,False,12719.0
fwh27j63ot661,False,False,False,True,1446.0
da401bxnvxe61,True,True,True,False,25541.0
x664pba1b5e61,False,True,True,False,140.0
2QVNAgM,False,True,False,False,1000012.0
ri91tryic5e61,True,False,False,False,183152.0
LtEWbPB,True,False,False,False,3739.0
7b63wspu33f61,True,True,True,False,1027.0
9n4ggams05b61,False,False,False,True,1085.0
x35563h,True,False,False,False,56693.0
cdose6nyn3e61,False,False,False,True,33687.0
s5tbn9pl9xc61,False,False,False,True,1705.0
s7ml9dpqlae61,True,False,False,False,603.0
sov49xbjv3f61,True,True,False,False,5134.0
inf9k3s8dae61,True,True,False,False,674.0
5pen48ra83f61,False,True,False,False,200.0
0hg7ra1vn4f61,True,False,True,False,460.0
afrp7f36vid61,True,False,False,False,4365.0
vnem4wojo6f61,False,False,False,True,5902.0
kklx7dgdxoz51,False,False,False,True,29929.0
o46hlineg5f61,False,False,False,True,18008.0
fgtgvdl93wd61,False,False,True,False,269.0
cf8c00qbuwe61,False,True,False,False,1204.0
6ep4t1wsxae61,False,True,False,False,2000000.0
erj61cseyje61,False,False,False,True,1022.0
v2936xzjvde61,False,True,False,False,40000.0
ecr5fs9853e61,False,True,True,False,351.0
josdd6nrkxe61,True,False,True,False,560.0
qhhuh2s4j8061,True,False,False,False,5050.0
zd0ss5219wd61,False,True,False,False,19800.0
pi6qly1za6d61,False,True,True,False,140.0
woiq1x2xcgd61,True,True,True,False,107.0
d4hbnxxpywe61,True,False,False,False,4604.0
klteeckyc5f61,False,True,False,False,93650.0
1vn4qmln4wd61,True,True,False,False,10421.0
8rm7sqqj4ef61,False,False,True,False,700.0
y8cisf8np4e61,False,True,True,False,250.0
9jha1xcxn2e61,False,True,True,False,469.0
v02gtw2o33f61,True,False,False,False,272.0
ikkz2weoln261,False,False,False,True,8136.0
flgxuap0f3f61,False,True,True,False,110.0
554526h7b4f61,True,True,False,False,295.0
lj2tvoX,True,True,True,False,3341.0
5xluts2743e61,True,False,False,False,8544.0
t8ftl70hl2f61,True,False,True,False,309.0
aftmdyhvckb61,True,False,False,False,339.0
ntu1v4jgnkd61,False,False,False,True,438.0
whiussz9r2e61,True,True,False,False,7248.0
d8ut4h387id61,False,True,True,False,8103.0
aljpatrs3cb61,True,False,False,False,14350.0
pnrbkf9y73e61,False,False,True,False,420.0
2d83mojot7461,True,False,False,False,258.0
qvn1u0mrowd61,True,False,False,False,2092.0
9n02y1uifhf61,False,True,True,False,400.0
9iqzyjqc8wd61,False,True,False,False,295.0
cPyXBHH,False,True,False,False,10000.0
1xn324fa55b61,False,False,False,True,659.0
tzqimer1y2f61,False,False,False,True,824.0
vz0vgm7ggwd61,True,True,False,False,100013.0
6sxr4615pff61,False,True,False,False,42069.0
vv08h7f19jd61,True,False,False,False,22756.0
3ubu9ovoa6e61,False,True,True,False,197.0
z1acpnzm2y761,False,False,False,True,4007.0
by2wa8epo3f61,False,False,True,False,320.0
4eidh9h0cid61,False,False,False,True,773.0
lpogshydmzd61,False,False,True,False,6681.0
9h2nl6xrbic61,False,False,False,True,5775.0
6fq1mxnykwd61,False,False,False,True,2342.0
5gdziqobyc961,False,False,False,True,24395.0
tcbsjzwd83e61,False,True,True,False,422.0
5uahwxs36ce61,False,False,True,False,3206.0
siwqsgu2zhd61,True,True,False,False,267.0
ixq14wwx4ce61,True,True,False,False,64799.0
i6py6rdzog061,True,False,False,False,19687.0
le4wanunbo861,False,False,False,True,15089.0
kv64z2e5apd61,False,True,True,False,23198.0
8nrh7u0gekd61,False,False,False,True,7620.0
ksnc55ps05f61,True,True,True,False,944.0
hqxv7ckwp2e61,False,False,True,False,450.0
xz3d4v9kxfy51,True,False,False,False,366.0
ulszlpshr2e61,False,True,True,False,450.0
y2w2rbzdjxd61,True,True,False,False,1111.0
cv57qir6mec61,False,True,True,False,8010.0
owf59gywfd361,True,False,False,False,16650.0
vyd8zzpxz3f61,False,False,False,True,219.0
oosbjwutcxe61,True,True,False,False,37306.0
xv3ec0r9i4f61,False,False,True,False,326.0
5vrtbmz463e61,False,True,True,False,1881.0
is2rh226wxe61,True,True,False,False,46641.0
dPKliM4,True,False,False,False,111818.0
4vvo4bjn3xd61,True,False,False,False,136.0
oex1vy2ldl261,True,False,False,False,20826.0
9grw4s3137f61,True,False,False,False,4294.0
mh9pti0jv2f61,False,True,True,False,234.0
d6or067q02e61,False,True,False,False,430.0
uc51akkyo2f61,True,False,False,False,438.0
q8wb13j92ge61,True,False,False,False,989.0
6ya3q3tjbhf61,False,True,False,False,393.0
60hno5nqnv361,True,False,False,False,252420.0
i482gqfz9wd61,False,False,True,False,285.0
553x2nhtawe61,False,True,False,False,268.0
